qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
NAAKIICH_04634	BP	0035556	intracellular signal transduction	0.0340256161514	0.331483641021	14	1
NAAKIICH_04634	BP	0006629	lipid metabolic process	0.0329402660951	0.331053006426	15	1
NAAKIICH_04635	BP	0061077	chaperone-mediated protein folding	10.9517341948	0.78521623292	1	100
NAAKIICH_04635	CC	0030288	outer membrane-bounded periplasmic space	8.85138371284	0.736688514747	1	100
NAAKIICH_04635	BP	0071555	cell wall organization	6.73302551399	0.681466036463	3	100
NAAKIICH_04636	BP	0006355	regulation of DNA-templated transcription	3.52073839705	0.577147918793	1	51
NAAKIICH_04637	MF	0005524	ATP binding	2.9966897359	0.556054987159	1	99
NAAKIICH_04638	BP	0015074	DNA integration	6.86795488108	0.685222492733	1	100
NAAKIICH_04638	MF	0003676	nucleic acid binding	2.1693490973	0.518560874852	1	97
NAAKIICH_04641	MF	0034057	RNA strand-exchange activity	14.7891232725	0.849574384528	1	100
NAAKIICH_04641	BP	0010608	post-transcriptional regulation of gene expression	7.2688451589	0.696170756557	1	100
NAAKIICH_04641	CC	0005737	cytoplasm	1.77765577526	0.498293356849	1	89
NAAKIICH_04641	MF	0033592	RNA strand annealing activity	14.3297370301	0.846810648206	2	100
NAAKIICH_04642	CC	0016021	integral component of membrane	0.908212242181	0.443075846991	1	1
NAAKIICH_04644	MF	0003677	DNA binding	3.22082088092	0.565285294031	1	1
NAAKIICH_04645	MF	0051213	dioxygenase activity	7.58320325739	0.704546192434	1	1
NAAKIICH_04645	MF	0016853	isomerase activity	5.26827980432	0.637973692099	2	1
NAAKIICH_04648	MF	0005525	GTP binding	5.97129723388	0.659514174511	1	100
NAAKIICH_04648	MF	0016787	hydrolase activity	0.0243908809949	0.327376726387	17	1
NAAKIICH_04649	CC	0009986	cell surface	9.28283047995	0.747091553177	1	90
NAAKIICH_04649	MF	0016787	hydrolase activity	0.028076020486	0.329029567669	1	1
NAAKIICH_04649	CC	0005576	extracellular region	5.67630995557	0.650639112917	2	89
NAAKIICH_04650	MF	0003964	RNA-directed DNA polymerase activity	7.77109459949	0.709469438427	1	1
NAAKIICH_04650	BP	0006278	RNA-templated DNA biosynthetic process	7.43644820938	0.700658249133	1	1
NAAKIICH_04651	MF	0051213	dioxygenase activity	7.58754085947	0.704660532355	1	1
NAAKIICH_04651	MF	0016853	isomerase activity	5.27129326718	0.638068994965	2	1
NAAKIICH_04652	MF	0004519	endonuclease activity	5.85533866686	0.656052158563	1	9
NAAKIICH_04652	BP	0090305	nucleic acid phosphodiester bond hydrolysis	4.96118043655	0.628114232202	1	9
NAAKIICH_04653	MF	0008237	metallopeptidase activity	6.36237597484	0.67094885962	1	97
NAAKIICH_04653	BP	0006508	proteolysis	4.39182991817	0.608991185935	1	97
NAAKIICH_04653	MF	0046872	metal ion binding	2.52841605403	0.535582430695	4	97
NAAKIICH_04656	BP	0051495	positive regulation of cytoskeleton organization	12.2285067816	0.812453973512	1	100
NAAKIICH_04659	BP	0015074	DNA integration	6.86792852839	0.685221762691	1	100
NAAKIICH_04659	MF	0004803	transposase activity	4.30381158843	0.605926545761	1	51
NAAKIICH_04659	BP	0006313	transposition, DNA-mediated	4.00299305891	0.595208627722	2	51
NAAKIICH_04659	MF	0003676	nucleic acid binding	2.24069153369	0.522049003293	3	100
NAAKIICH_04660	MF	0004803	transposase activity	8.44620000527	0.726685275287	1	100
NAAKIICH_04660	BP	0006313	transposition, DNA-mediated	7.85584575453	0.711670650387	1	100
NAAKIICH_04660	MF	0003677	DNA binding	3.24267886196	0.566168025108	4	100
NAAKIICH_04662	MF	0008168	methyltransferase activity	4.40282028504	0.609371685889	1	5
NAAKIICH_04662	BP	0032259	methylation	4.1764206123	0.601434970683	1	5
NAAKIICH_04662	BP	0090305	nucleic acid phosphodiester bond hydrolysis	0.78487416517	0.433337216307	2	1
NAAKIICH_04662	MF	0004519	endonuclease activity	0.926332776387	0.44444945788	4	1
NAAKIICH_04664	MF	0140658	ATP-dependent chromatin remodeler activity	9.53862399445	0.753145304602	1	99
NAAKIICH_04664	BP	0006338	chromatin remodeling	8.33311303303	0.72385075498	1	99
NAAKIICH_04664	MF	0004386	helicase activity	6.42616450605	0.672780267507	3	100
NAAKIICH_04664	MF	0005524	ATP binding	2.96577185678	0.554754967332	7	99
NAAKIICH_04664	MF	0016787	hydrolase activity	0.232256252731	0.374676194999	24	10
NAAKIICH_04665	BP	0006306	DNA methylation	8.61781878133	0.730950886309	1	100
NAAKIICH_04665	MF	0008170	N-methyltransferase activity	7.82431701191	0.710853158962	1	100
NAAKIICH_04665	MF	0009007	site-specific DNA-methyltransferase (adenine-specific) activity	4.85132157138	0.624513393625	4	49
NAAKIICH_04665	MF	0003677	DNA binding	3.24277874724	0.566172052119	6	100
NAAKIICH_04665	MF	0004519	endonuclease activity	0.0428697698569	0.334763683618	16	1
NAAKIICH_04665	BP	0009307	DNA restriction-modification system	0.0775490831724	0.345134767496	24	1
NAAKIICH_04665	BP	0006364	rRNA processing	0.060142214447	0.34030871681	29	1
NAAKIICH_04665	BP	0090305	nucleic acid phosphodiester bond hydrolysis	0.0363232044522	0.33237315617	43	1
NAAKIICH_04666	MF	0004519	endonuclease activity	3.29157794812	0.568132096646	1	55
NAAKIICH_04666	BP	0090305	nucleic acid phosphodiester bond hydrolysis	2.78892700332	0.547185173914	1	55
NAAKIICH_04666	CC	0016021	integral component of membrane	0.00765716614825	0.317405760119	1	1
NAAKIICH_04666	MF	0003677	DNA binding	3.24278848627	0.566172444758	2	100
NAAKIICH_04666	MF	0005524	ATP binding	2.9967380113	0.556057011761	3	100
NAAKIICH_04666	MF	0004386	helicase activity	1.00493253127	0.450257661269	22	15
NAAKIICH_04668	MF	0004519	endonuclease activity	5.84569497839	0.655762702458	1	5
NAAKIICH_04668	BP	0090305	nucleic acid phosphodiester bond hydrolysis	4.95300941839	0.627847792331	1	5
NAAKIICH_04669	MF	0016788	hydrolase activity, acting on ester bonds	4.32033735156	0.606504316067	1	100
NAAKIICH_04670	MF	0016857	racemase and epimerase activity, acting on carbohydrates and derivatives	8.95271973443	0.739154310912	1	99
NAAKIICH_04670	CC	0042597	periplasmic space	6.64940216576	0.679119032418	1	99
NAAKIICH_04670	BP	0005975	carbohydrate metabolic process	4.06594485272	0.597484012486	1	99
NAAKIICH_04670	CC	0030313	cell envelope	0.0627822225391	0.341081865113	3	1
NAAKIICH_04670	CC	0016021	integral component of membrane	0.00918097317267	0.318612685745	6	1
NAAKIICH_04671	CC	0046930	pore complex	9.76229587465	0.758372651167	1	86
NAAKIICH_04671	MF	0015288	porin activity	9.72821412723	0.757580036624	1	86
NAAKIICH_04671	BP	0008643	carbohydrate transport	7.03403076756	0.689795769951	1	86
NAAKIICH_04671	BP	0055085	transmembrane transport	2.7941177567	0.547410725823	3	86
NAAKIICH_04671	CC	0045203	integral component of cell outer membrane	0.244825134644	0.376544680434	7	1
NAAKIICH_04671	MF	0015136	sialic acid transmembrane transporter activity	0.192916816628	0.36847517512	8	1
NAAKIICH_04671	BP	0015739	sialic acid transport	0.189031406236	0.3678296816	8	1
NAAKIICH_04671	MF	0015157	oligosaccharide transmembrane transporter activity	0.158431828483	0.362494676028	9	1
NAAKIICH_04672	CC	0000428	DNA-directed RNA polymerase complex	6.33723351082	0.670224482898	1	8
NAAKIICH_04672	MF	0051213	dioxygenase activity	0.840798879543	0.437841264863	1	1
NAAKIICH_04672	MF	0016853	isomerase activity	0.58412831705	0.415673873833	2	1
NAAKIICH_04673	CC	0016021	integral component of membrane	0.905875768786	0.442897739013	1	1
NAAKIICH_04674	MF	0004803	transposase activity	8.44622133764	0.726685808186	1	100
NAAKIICH_04674	BP	0006313	transposition, DNA-mediated	7.85586559586	0.711671164325	1	100
NAAKIICH_04674	MF	0003677	DNA binding	3.24268705191	0.566168355299	4	100
NAAKIICH_04674	MF	0003964	RNA-directed DNA polymerase activity	0.0781505239255	0.345291262877	10	1
NAAKIICH_04674	BP	0006278	RNA-templated DNA biosynthetic process	0.0747851304945	0.344407655403	19	1
NAAKIICH_04675	MF	0016829	lyase activity	4.73205295521	0.620557660564	1	1
NAAKIICH_04677	MF	0016158	3-phytase activity	13.9431857515	0.844450581904	1	3
NAAKIICH_04678	BP	0071468	cellular response to acidic pH	14.6093904588	0.848498268723	1	50
NAAKIICH_04680	MF	0004803	transposase activity	8.44572868787	0.726673501248	1	73
NAAKIICH_04680	BP	0006313	transposition, DNA-mediated	7.85540738026	0.711659295279	1	73
NAAKIICH_04680	MF	0003677	DNA binding	3.24249791301	0.566160729747	4	73
NAAKIICH_04681	MF	0004803	transposase activity	8.44600165491	0.726680320312	1	77
NAAKIICH_04681	BP	0006313	transposition, DNA-mediated	7.85566126803	0.711665871715	1	77
NAAKIICH_04681	MF	0003677	DNA binding	3.24260271096	0.566164954935	4	77
NAAKIICH_04683	MF	0019107	myristoyltransferase activity	13.018984503	0.828608170423	1	94
NAAKIICH_04683	CC	0009276	Gram-negative-bacterium-type cell wall	11.9904787118	0.807487969526	1	100
NAAKIICH_04683	BP	0036104	Kdo2-lipid A biosynthetic process	11.3734899565	0.794381267452	1	94
NAAKIICH_04683	BP	0009103	lipopolysaccharide biosynthetic process	8.9212933239	0.738391115887	5	100
NAAKIICH_04683	CC	0005887	integral component of plasma membrane	5.78573034437	0.653957475624	6	94
NAAKIICH_04684	BP	0015074	DNA integration	6.86794217043	0.685222140613	1	100
NAAKIICH_04684	MF	0004803	transposase activity	6.80228875198	0.683398991086	1	76
NAAKIICH_04684	BP	0006313	transposition, DNA-mediated	6.32683706045	0.669924532061	2	76
NAAKIICH_04684	MF	0003677	DNA binding	2.61154577623	0.539347233229	4	76
NAAKIICH_04685	BP	0071705	nitrogen compound transport	4.55065327447	0.614444418855	1	100
NAAKIICH_04685	MF	0022857	transmembrane transporter activity	3.27683011354	0.567541283586	1	100
NAAKIICH_04685	CC	0005886	plasma membrane	2.61369618677	0.53944382048	1	100
NAAKIICH_04685	BP	0055085	transmembrane transport	2.79415712353	0.547412435614	2	100
NAAKIICH_04685	CC	0016021	integral component of membrane	0.91118553221	0.443302168176	3	100
NAAKIICH_04687	CC	0016021	integral component of membrane	0.911180527985	0.443301787574	1	91
NAAKIICH_04688	MF	0003677	DNA binding	3.24271700071	0.566169562731	1	100
NAAKIICH_04690	MF	0003700	DNA-binding transcription factor activity	4.75873005104	0.621446737971	1	95
NAAKIICH_04690	BP	0006355	regulation of DNA-templated transcription	3.52112763745	0.577162978816	1	95
NAAKIICH_04690	MF	0003677	DNA binding	3.10120565084	0.560400689841	3	91
NAAKIICH_04691	MF	0004747	ribokinase activity	11.9445939496	0.806525021319	1	100
NAAKIICH_04691	BP	0019303	D-ribose catabolic process	11.4224022899	0.795433088731	1	100
NAAKIICH_04691	CC	0005737	cytoplasm	1.99051471211	0.509556294255	1	100
NAAKIICH_04691	BP	0046835	carbohydrate phosphorylation	8.84357454042	0.736497910809	6	100
NAAKIICH_04691	MF	0005524	ATP binding	2.99670785557	0.556055747075	6	100
NAAKIICH_04691	MF	0046872	metal ion binding	2.52845436599	0.535584179918	14	100
NAAKIICH_04692	MF	0015535	fucose:proton symporter activity	14.3715461091	0.847063993216	1	100
NAAKIICH_04692	BP	0015756	fucose transmembrane transport	14.0385514527	0.845035840492	1	100
NAAKIICH_04692	CC	0005886	plasma membrane	2.30161071568	0.524983796007	1	88
NAAKIICH_04692	CC	0016021	integral component of membrane	0.883478386865	0.441178607003	3	97
NAAKIICH_04693	MF	0030246	carbohydrate binding	7.39519489138	0.699558442613	1	100
NAAKIICH_04693	BP	0005975	carbohydrate metabolic process	4.02888454196	0.59614662282	1	99
NAAKIICH_04693	MF	0003824	catalytic activity	0.72011124922	0.427915803661	3	99
NAAKIICH_04694	MF	0004803	transposase activity	8.44529816191	0.726662745938	1	58
NAAKIICH_04694	BP	0006313	transposition, DNA-mediated	7.85500694627	0.711648922653	1	58
NAAKIICH_04694	MF	0003677	DNA binding	3.24233262478	0.566154065605	4	58
NAAKIICH_04695	BP	0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system	8.21965641583	0.720987574882	1	100
NAAKIICH_04695	CC	0005886	plasma membrane	2.61368430464	0.539443286895	1	100
NAAKIICH_04695	CC	0016021	integral component of membrane	0.911181389867	0.443301853126	3	100
NAAKIICH_04696	MF	0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	9.39242137077	0.749695275769	1	100
NAAKIICH_04696	BP	0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system	8.21928901073	0.720978271094	1	100
NAAKIICH_04696	CC	0016020	membrane	0.746421663533	0.430146553516	1	100
NAAKIICH_04696	CC	0005737	cytoplasm	0.042322238536	0.334571080462	2	2
NAAKIICH_04696	MF	0103111	D-glucosamine PTS permease activity	3.05246694287	0.558383429997	8	23
NAAKIICH_04697	BP	0008643	carbohydrate transport	2.17984694779	0.519077704984	1	28
NAAKIICH_04697	MF	0016740	transferase activity	1.52632174938	0.484086461292	1	61
NAAKIICH_04697	CC	0110165	cellular anatomical entity	0.0124254385775	0.320885364332	1	35
NAAKIICH_04697	MF	0015144	carbohydrate transmembrane transporter activity	0.263880690297	0.379288250742	5	3
NAAKIICH_04697	MF	0022804	active transmembrane transporter activity	0.135253688271	0.358099989887	7	3
NAAKIICH_04697	BP	0055085	transmembrane transport	0.0854995910069	0.347156934618	7	3
NAAKIICH_04698	BP	0006355	regulation of DNA-templated transcription	3.52114625096	0.577163698967	1	100
NAAKIICH_04698	MF	0003677	DNA binding	3.24275681871	0.566171168046	1	100
NAAKIICH_04699	MF	0004803	transposase activity	8.4416283855	0.726571057216	1	10
NAAKIICH_04699	BP	0006313	transposition, DNA-mediated	7.85159367197	0.711560496301	1	10
NAAKIICH_04699	MF	0003677	DNA binding	3.24092371825	0.566097253981	4	10
NAAKIICH_04700	MF	0004803	transposase activity	8.44638641191	0.726689931844	1	100
NAAKIICH_04700	BP	0006313	transposition, DNA-mediated	7.85601913212	0.71167514126	1	100
NAAKIICH_04700	MF	0003677	DNA binding	3.2427504275	0.566170910376	4	100
NAAKIICH_04701	MF	0004386	helicase activity	6.09522359426	0.663177116211	1	64
NAAKIICH_04701	BP	0032508	DNA duplex unwinding	1.84422631126	0.501884931192	1	18
NAAKIICH_04701	CC	0016021	integral component of membrane	0.0287157236568	0.329305177311	1	3
NAAKIICH_04701	MF	0008094	ATP-dependent activity, acting on DNA	1.65788658148	0.491657987561	5	18
NAAKIICH_04701	MF	0005524	ATP binding	0.943090010661	0.44570781687	7	23
NAAKIICH_04701	BP	0006508	proteolysis	0.0755513526672	0.344610552368	9	1
NAAKIICH_04701	BP	0090305	nucleic acid phosphodiester bond hydrolysis	0.0522446287179	0.337888485911	10	1
NAAKIICH_04701	MF	0003677	DNA binding	0.809335907696	0.435326418903	15	18
NAAKIICH_04701	MF	0016787	hydrolase activity	0.177041920041	0.365794859701	26	5
NAAKIICH_04701	MF	0140096	catalytic activity, acting on a protein	0.0602451501646	0.340339176628	34	1
NAAKIICH_04702	MF	0140664	ATP-dependent DNA damage sensor activity	5.42184963096	0.642796247603	1	47
NAAKIICH_04702	BP	0090305	nucleic acid phosphodiester bond hydrolysis	3.70776991623	0.584290882281	1	56
NAAKIICH_04702	MF	0004519	endonuclease activity	4.37602478603	0.608443157297	3	56
NAAKIICH_04702	MF	0016887	ATP hydrolysis activity	3.23848026494	0.56599869683	7	42
NAAKIICH_04702	BP	0006508	proteolysis	0.0651376381943	0.341758054881	15	1
NAAKIICH_04702	MF	0005524	ATP binding	1.59658812392	0.488169156209	17	42
NAAKIICH_04702	MF	0008233	peptidase activity	0.0685934952351	0.342728402593	34	1
NAAKIICH_04703	MF	0090729	toxin activity	10.3831080933	0.772575499739	1	92
NAAKIICH_04703	BP	0035821	modulation of process of another organism	7.03650046691	0.68986336898	1	92
NAAKIICH_04703	MF	0004540	ribonuclease activity	7.05168929447	0.690278847271	2	92
NAAKIICH_04703	BP	0090501	RNA phosphodiester bond hydrolysis	6.67681891856	0.679890138906	2	92
NAAKIICH_04703	MF	0000287	magnesium ion binding	5.58630207313	0.647885416444	3	92
NAAKIICH_04703	MF	0004519	endonuclease activity	0.511034330245	0.408498637881	14	8
NAAKIICH_04703	MF	0008233	peptidase activity	0.101338356075	0.35092251199	15	2
NAAKIICH_04703	BP	0006508	proteolysis	0.0962327572114	0.349743080152	19	2
NAAKIICH_04704	MF	0003677	DNA binding	3.2426046899	0.56616503472	1	100
NAAKIICH_04704	BP	0006508	proteolysis	0.0449611949266	0.335488287888	1	1
NAAKIICH_04704	MF	0008233	peptidase activity	0.0473465970743	0.336294464705	6	1
NAAKIICH_04705	CC	0016021	integral component of membrane	0.905682107615	0.442882966035	1	62
NAAKIICH_04705	MF	0008233	peptidase activity	0.0837991305543	0.346732611404	1	1
NAAKIICH_04705	BP	0006508	proteolysis	0.0795771877251	0.345660090721	1	1
NAAKIICH_04705	MF	0003677	DNA binding	0.0195874002164	0.325021465062	4	1
NAAKIICH_04705	MF	0016491	oxidoreductase activity	0.0187585805023	0.32458687766	5	1
NAAKIICH_04706	MF	0090729	toxin activity	10.4970737423	0.775136207781	1	100
NAAKIICH_04706	BP	0035821	modulation of process of another organism	7.1137335396	0.691971389035	1	100
NAAKIICH_04706	MF	0004540	ribonuclease activity	7.12908908069	0.692389141261	2	100
NAAKIICH_04706	BP	0090501	RNA phosphodiester bond hydrolysis	6.7501041039	0.681943574931	2	100
NAAKIICH_04706	MF	0000287	magnesium ion binding	5.64761767683	0.649763688883	3	100
NAAKIICH_04706	MF	0004519	endonuclease activity	0.413652187635	0.398086538741	14	7
NAAKIICH_04706	MF	0008233	peptidase activity	0.0480587828565	0.336531199181	15	1
NAAKIICH_04706	BP	0006508	proteolysis	0.0456374995768	0.335718981754	19	1
NAAKIICH_04707	MF	0003677	DNA binding	3.24259172217	0.566164511898	1	100
NAAKIICH_04707	BP	0006508	proteolysis	0.0920869545689	0.348762148684	1	2
NAAKIICH_04707	MF	0008233	peptidase activity	0.0969725991691	0.349915895293	6	2
NAAKIICH_04708	MF	0008233	peptidase activity	4.61215645723	0.616530529413	1	1
NAAKIICH_04708	BP	0006508	proteolysis	4.37978816471	0.608573738694	1	1
NAAKIICH_04709	MF	0008233	peptidase activity	4.61703744726	0.616695489041	1	1
NAAKIICH_04709	BP	0006508	proteolysis	4.38442324215	0.608734489147	1	1
NAAKIICH_04712	CC	0016021	integral component of membrane	0.911117132477	0.443296965871	1	35
NAAKIICH_04712	MF	0008233	peptidase activity	0.134227397212	0.357897007289	1	1
NAAKIICH_04712	BP	0006508	proteolysis	0.127464792476	0.35653961148	1	1
NAAKIICH_04713	MF	0097351	toxin sequestering activity	5.12339223247	0.633358916466	1	1
NAAKIICH_04713	CC	0110001	toxin-antitoxin complex	3.83941809951	0.589211169146	1	1
NAAKIICH_04713	BP	0032984	protein-containing complex disassembly	2.9543471714	0.554272874304	1	1
NAAKIICH_04713	BP	0045892	negative regulation of DNA-templated transcription	2.57967552692	0.537911068179	3	1
NAAKIICH_04713	MF	0003677	DNA binding	2.15717707416	0.517960053788	3	2
NAAKIICH_04713	MF	0005515	protein binding	1.67394634335	0.492561325756	4	1
NAAKIICH_04713	MF	0008233	peptidase activity	1.53831249462	0.484789710579	5	1
NAAKIICH_04713	BP	0006508	proteolysis	1.46080969283	0.480194470529	18	1
NAAKIICH_04714	BP	0006276	plasmid maintenance	13.3802717704	0.835827861203	1	100
NAAKIICH_04714	MF	0008657	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity	13.0652991355	0.82953923661	1	100
NAAKIICH_04714	CC	0110001	toxin-antitoxin complex	0.115833897563	0.354117918771	1	1
NAAKIICH_04714	BP	2000371	regulation of DNA topoisomerase (ATP-hydrolyzing) activity	12.7191018516	0.822539099626	2	100
NAAKIICH_04714	BP	0043086	negative regulation of catalytic activity	7.97756732298	0.714811412878	5	100
NAAKIICH_04714	MF	0005515	protein binding	0.0505023741192	0.337330408726	9	1
NAAKIICH_04714	MF	0008233	peptidase activity	0.0464103484703	0.335980524823	10	1
NAAKIICH_04714	BP	2000104	negative regulation of DNA-templated DNA replication	0.12849659341	0.356749004013	11	1
NAAKIICH_04714	BP	0045892	negative regulation of DNA-templated transcription	0.0778279059446	0.345207392586	17	1
NAAKIICH_04714	BP	0006508	proteolysis	0.0440721161208	0.33518235862	31	1
NAAKIICH_04715	BP	0015074	DNA integration	6.86790824949	0.685221200908	1	100
NAAKIICH_04715	MF	0003677	DNA binding	3.24274765651	0.566170798661	1	100
NAAKIICH_04715	BP	0006310	DNA recombination	5.7564750576	0.653073354174	2	100
NAAKIICH_04715	MF	0008233	peptidase activity	0.0476518806379	0.336396159161	6	1
NAAKIICH_04715	BP	0006508	proteolysis	0.0452510977846	0.335587387469	18	1
NAAKIICH_04716	BP	0006270	DNA replication initiation	9.82562710559	0.759841834258	1	100
NAAKIICH_04716	MF	0003887	DNA-directed DNA polymerase activity	7.90109955155	0.712841149468	1	100
NAAKIICH_04716	BP	0071897	DNA biosynthetic process	6.45622645866	0.673640212876	3	100
NAAKIICH_04716	MF	0008233	peptidase activity	0.0470099032298	0.336181926088	9	1
NAAKIICH_04716	MF	0003677	DNA binding	0.0329610160031	0.331061305332	11	1
NAAKIICH_04716	BP	0006276	plasmid maintenance	0.136007997682	0.358248688644	29	1
NAAKIICH_04716	BP	0006508	proteolysis	0.044641464291	0.335378620851	30	1
NAAKIICH_04717	BP	0030541	plasmid partitioning	5.56975137185	0.647376656577	1	2
NAAKIICH_04717	MF	0016787	hydrolase activity	1.74383119988	0.496442699836	1	5
NAAKIICH_04717	BP	0006508	proteolysis	0.627454913575	0.41971589908	3	1
NAAKIICH_04717	MF	0140096	catalytic activity, acting on a protein	0.500336713445	0.407406469821	4	1
NAAKIICH_04718	MF	0003677	DNA binding	3.24275720753	0.566171183721	1	100
NAAKIICH_04718	BP	0030541	plasmid partitioning	0.393309807678	0.395761333219	1	2
NAAKIICH_04718	BP	0006508	proteolysis	0.0446119553533	0.335368479571	3	1
NAAKIICH_04718	MF	0008233	peptidase activity	0.0469788287046	0.336171519263	6	1
NAAKIICH_04719	MF	0008233	peptidase activity	4.61860468222	0.616748437361	1	1
NAAKIICH_04719	BP	0006508	proteolysis	4.38591151715	0.608786086417	1	1
NAAKIICH_04720	BP	0006306	DNA methylation	8.61772250146	0.730948505226	1	100
NAAKIICH_04720	MF	0008170	N-methyltransferase activity	7.82422959719	0.710850890146	1	100
NAAKIICH_04720	MF	0003677	DNA binding	3.24274251831	0.566170591507	4	100
NAAKIICH_04720	MF	0008233	peptidase activity	0.0465600058233	0.336030918677	11	1
NAAKIICH_04720	BP	0006508	proteolysis	0.0442142334816	0.335231466605	23	1
NAAKIICH_04721	MF	0008233	peptidase activity	4.5964646395	0.615999611071	1	1
NAAKIICH_04721	BP	0006508	proteolysis	4.36488692747	0.608056367474	1	1
NAAKIICH_04722	MF	0008233	peptidase activity	4.61005458782	0.616459467021	1	1
NAAKIICH_04722	BP	0006508	proteolysis	4.37779219105	0.608504489558	1	1
NAAKIICH_04723	MF	0008233	peptidase activity	4.61677109508	0.616686489561	1	1
NAAKIICH_04723	BP	0006508	proteolysis	4.38417030925	0.608725719301	1	1
NAAKIICH_04725	MF	0008800	beta-lactamase activity	10.8735425169	0.783497798477	1	100
NAAKIICH_04725	BP	0017001	antibiotic catabolic process	10.8045214967	0.781975768185	1	100
NAAKIICH_04725	CC	0030288	outer membrane-bounded periplasmic space	8.85150690273	0.736691520855	1	100
NAAKIICH_04725	BP	0046677	response to antibiotic	8.5071417042	0.728204910049	3	100
NAAKIICH_04725	MF	0004180	carboxypeptidase activity	3.73357118838	0.585261990846	4	47
NAAKIICH_04726	MF	0008289	lipid binding	7.66624032326	0.706729416069	1	92
NAAKIICH_04726	CC	0009279	cell outer membrane	6.51892781787	0.675427414607	1	92
NAAKIICH_04727	CC	0005887	integral component of plasma membrane	6.12876767468	0.664162173303	1	100
NAAKIICH_04727	BP	0042221	response to chemical	4.39461309568	0.609087587922	1	87
NAAKIICH_04727	MF	0022857	transmembrane transporter activity	3.27670240594	0.567536161691	1	100
NAAKIICH_04727	BP	0055085	transmembrane transport	2.79404822709	0.547407705963	2	100
NAAKIICH_04727	BP	0006811	ion transport	0.231438704216	0.374552927344	8	6
NAAKIICH_04728	MF	0003677	DNA binding	3.23576713943	0.565889218827	1	1
NAAKIICH_04729	CC	0016021	integral component of membrane	0.911181770041	0.44330188204	1	99
NAAKIICH_04730	CC	0042597	periplasmic space	6.51540918657	0.675327349904	1	98
NAAKIICH_04730	MF	0016853	isomerase activity	0.899148435514	0.442383631677	1	17
NAAKIICH_04730	CC	0016021	integral component of membrane	0.86555266081	0.439786940042	2	95
NAAKIICH_04731	CC	0016021	integral component of membrane	0.911186274176	0.443302224607	1	96
NAAKIICH_04733	MF	0043565	sequence-specific DNA binding	6.16271246794	0.66515625736	1	98
NAAKIICH_04733	BP	0006355	regulation of DNA-templated transcription	3.52104426177	0.577159753015	1	100
NAAKIICH_04735	MF	0008168	methyltransferase activity	5.24200239748	0.637141492937	1	7
NAAKIICH_04735	BP	0032259	methylation	4.97245071232	0.628481372636	1	7
NAAKIICH_04736	MF	0003677	DNA binding	3.2426336588	0.566166202661	1	100
NAAKIICH_04746	MF	0016740	transferase activity	2.29637213526	0.524732964764	1	1
NAAKIICH_04747	MF	0015128	gluconate transmembrane transporter activity	11.8658864788	0.80486893073	1	100
NAAKIICH_04747	BP	0035429	gluconate transmembrane transport	11.5339467725	0.797823373165	1	100
NAAKIICH_04747	CC	0016021	integral component of membrane	0.892960561403	0.44190904939	1	98
NAAKIICH_04747	CC	0031226	intrinsic component of plasma membrane	0.0606228761699	0.34045072759	5	1
NAAKIICH_04747	MF	0005351	carbohydrate:proton symporter activity	0.116060005619	0.354166127207	8	1
NAAKIICH_04747	BP	0046177	D-gluconate catabolic process	0.258375904412	0.378506161855	16	2
NAAKIICH_04747	BP	0008643	carbohydrate transport	0.140726680415	0.359169681771	22	2
NAAKIICH_04747	BP	1902600	proton transmembrane transport	0.0506727343382	0.337385398651	38	1
NAAKIICH_04748	MF	0008927	mannonate dehydratase activity	13.1121376356	0.830479157305	1	100
NAAKIICH_04748	BP	0006064	glucuronate catabolic process	11.9559986626	0.806764535736	1	100
NAAKIICH_04748	MF	0016787	hydrolase activity	0.195423779954	0.368888218309	6	8
NAAKIICH_04749	BP	0019594	mannitol metabolic process	12.4209933948	0.816434599752	1	99
NAAKIICH_04749	MF	0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	6.20881206653	0.6665019253	1	100
NAAKIICH_04751	MF	0003700	DNA-binding transcription factor activity	4.7587364978	0.621446952523	1	100
NAAKIICH_04751	BP	0006355	regulation of DNA-templated transcription	3.5211324076	0.577163163372	1	100
NAAKIICH_04751	MF	0003677	DNA binding	3.14558419631	0.562223741496	3	97
NAAKIICH_04753	MF	0043856	anti-sigma factor antagonist activity	11.6702579108	0.800728743466	1	97
NAAKIICH_04753	BP	0034599	cellular response to oxidative stress	9.27030236044	0.746792926292	1	96
NAAKIICH_04753	CC	0005737	cytoplasm	1.96996279042	0.508495986979	1	96
NAAKIICH_04753	BP	0045893	positive regulation of DNA-templated transcription	7.75325324951	0.709004524325	3	97
NAAKIICH_04753	MF	0005515	protein binding	0.0518547789683	0.337764427701	3	1
NAAKIICH_04753	BP	0006974	cellular response to DNA damage stimulus	5.45368021369	0.643787242598	19	97
NAAKIICH_04753	BP	0042177	negative regulation of protein catabolic process	0.147515952697	0.360468133655	43	1
NAAKIICH_04754	MF	0003700	DNA-binding transcription factor activity	4.75875453659	0.621447552864	1	100
